YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2015,2015,OR,Reproductive Health,Postpartum checkup,87.6,%,Crude Prevalence,,80.9,92.1,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MT,Reproductive Health,Postpartum checkup,97.0,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",82.3,99.5,Race/Ethnicity,Hispanic
2016,2016,AK,Reproductive Health,Folic acid supplementation,41.5,%,Crude Prevalence,,36.2,47.0,Race/Ethnicity,"White, non-Hispanic"
2015,2015,VA,Reproductive Health,Postpartum checkup,93.1,%,Crude Prevalence,,89.0,95.7,Race/Ethnicity,"White, non-Hispanic"
2018,2018,KY,Reproductive Health,Postpartum checkup,81.2,%,Crude Prevalence,,55.9,93.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,AK,Reproductive Health,Postpartum checkup,88.3,%,Crude Prevalence,,86.1,90.1,Overall,Overall
2018,2018,IL,Reproductive Health,Postpartum checkup,96.3,%,Crude Prevalence,,87.7,99.0,Race/Ethnicity,Asian or Pacific Islander
2013,2013,PA,Reproductive Health,Postpartum checkup,84.8,%,Crude Prevalence,,76.2,90.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,HI,Reproductive Health,Postpartum checkup,90.4,%,Crude Prevalence,,87.6,92.6,Overall,Overall
2012,2012,MO,Reproductive Health,Postpartum checkup,77.5,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",57.9,89.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,MN,Reproductive Health,Postpartum checkup,89.7,%,Crude Prevalence,,84.6,93.2,Race/Ethnicity,"White, non-Hispanic"
2015,2015,US,Reproductive Health,Postpartum checkup,89.7,%,Crude Prevalence,,89.2,90.3,Overall,Overall
2020,2020,PR,Reproductive Health,Postpartum checkup,81.6,%,Crude Prevalence,,78.3,84.5,Race/Ethnicity,Hispanic
2018,2018,US,Reproductive Health,Postpartum checkup,84.0,%,Crude Prevalence,,76.9,89.2,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,NM,Reproductive Health,Postpartum checkup,86.5,%,Crude Prevalence,,83.2,89.2,Race/Ethnicity,Hispanic
2014,2014,WA,Reproductive Health,Postpartum checkup,87.4,%,Crude Prevalence,,71.7,95.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,CO,Reproductive Health,Folic acid supplementation,41.3,%,Crude Prevalence,,37.5,45.1,Race/Ethnicity,"White, non-Hispanic"
2017,2017,MD,Reproductive Health,Postpartum checkup,95.9,%,Crude Prevalence,,82.6,99.1,Race/Ethnicity,Asian or Pacific Islander
2018,2018,CO,Reproductive Health,Postpartum checkup,94.7,%,Crude Prevalence,,92.6,96.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CO,Reproductive Health,Folic acid supplementation,45.1,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",28.6,62.8,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,AR,Reproductive Health,Folic acid supplementation,23.0,%,Crude Prevalence,,19.5,26.9,Overall,Overall
2015,2015,AL,Reproductive Health,Postpartum checkup,74.9,%,Crude Prevalence,,63.9,83.4,Race/Ethnicity,Hispanic
2018,2018,SD,Reproductive Health,Postpartum checkup,85.7,%,Crude Prevalence,,79.1,90.5,Race/Ethnicity,Hispanic
2020,2020,OR,Reproductive Health,Postpartum checkup,80.8,%,Crude Prevalence,,71.0,87.8,Race/Ethnicity,American Indian or Alaska Native
2012,2012,WI,Reproductive Health,Postpartum checkup,94.7,%,Crude Prevalence,,91.5,96.7,Race/Ethnicity,"White, non-Hispanic"
2019,2019,NE,Reproductive Health,Postpartum checkup,72.5,%,Crude Prevalence,,65.0,79.0,Race/Ethnicity,American Indian or Alaska Native
2017,2017,IL,Reproductive Health,Postpartum checkup,90.2,%,Crude Prevalence,,84.9,93.7,Race/Ethnicity,Hispanic
2012,2012,IL,Reproductive Health,Postpartum checkup,94.7,%,Crude Prevalence,,93.0,96.0,Overall,Overall
2016,2016,MO,Reproductive Health,Postpartum checkup,90.7,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",75.0,96.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,IN,Reproductive Health,Postpartum checkup,88.5,%,Crude Prevalence,,85.3,91.1,Overall,Overall
2018,2018,NH,Reproductive Health,Postpartum checkup,85.4,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",59.6,95.9,Race/Ethnicity,Hispanic
2013,2013,CO,Reproductive Health,Postpartum checkup,83.1,%,Crude Prevalence,,76.9,87.9,Race/Ethnicity,Hispanic
2018,2018,PR,Reproductive Health,Postpartum checkup,77.2,%,Crude Prevalence,,73.6,80.4,Race/Ethnicity,Hispanic
2020,2020,AR,Reproductive Health,Postpartum checkup,88.4,%,Crude Prevalence,,80.0,93.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,OR,Reproductive Health,Postpartum checkup,94.6,%,Crude Prevalence,,91.0,96.8,Race/Ethnicity,"White, non-Hispanic"
2016,2016,WA,Reproductive Health,Postpartum checkup,92.4,%,Crude Prevalence,,89.0,94.8,Race/Ethnicity,"White, non-Hispanic"
2020,2020,NM,Reproductive Health,Postpartum checkup,90.7,%,Crude Prevalence,,86.7,93.6,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AK,Reproductive Health,Postpartum checkup,92.2,%,Crude Prevalence,,88.7,94.7,Race/Ethnicity,"White, non-Hispanic"
2016,2016,NM,Reproductive Health,Postpartum checkup,83.9,%,Crude Prevalence,,76.6,89.3,Race/Ethnicity,American Indian or Alaska Native
2016,2016,UT,Reproductive Health,Postpartum checkup,91.9,%,Crude Prevalence,,89.8,93.7,Race/Ethnicity,"White, non-Hispanic"
2017,2017,SD,Reproductive Health,Postpartum checkup,84.7,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",74.7,91.2,Race/Ethnicity,Asian or Pacific Islander
2018,2018,MN,Reproductive Health,Postpartum checkup,92.2,%,Crude Prevalence,,90.2,93.8,Overall,Overall
2016,2016,NJ,Reproductive Health,Postpartum checkup,90.3,%,Crude Prevalence,,85.6,93.6,Race/Ethnicity,Asian or Pacific Islander
2013,2013,OK,Reproductive Health,Postpartum checkup,86.7,%,Crude Prevalence,,67.0,95.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,AR,Reproductive Health,Folic acid supplementation,29.4,%,Crude Prevalence,,18.8,42.7,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,AK,Reproductive Health,Folic acid supplementation,16.3,%,Crude Prevalence,,12.9,20.5,Race/Ethnicity,American Indian or Alaska Native
2020,2020,KY,Reproductive Health,Postpartum checkup,75.0,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",53.5,88.7,Race/Ethnicity,Hispanic
2014,2014,AL,Reproductive Health,Folic acid supplementation,17.2,%,Crude Prevalence,,13.0,22.5,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,US,Reproductive Health,Postpartum checkup,90.6,%,Crude Prevalence,,90.1,91.0,Overall,Overall
2020,2020,MT,Reproductive Health,Postpartum checkup,72.7,%,Crude Prevalence,,66.3,78.2,Race/Ethnicity,American Indian or Alaska Native
2019,2019,NM,Reproductive Health,Postpartum checkup,87.5,%,Crude Prevalence,,85.2,89.4,Overall,Overall
2012,2012,UT,Reproductive Health,Postpartum checkup,91.7,%,Crude Prevalence,,89.6,93.3,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Reproductive Health,Postpartum checkup,80.1,%,Crude Prevalence,,73.8,85.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,VA,Reproductive Health,Postpartum checkup,93.5,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",71.3,98.8,Race/Ethnicity,Asian or Pacific Islander
2017,2017,OK,Reproductive Health,Postpartum checkup,85.9,%,Crude Prevalence,,81.0,89.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,WA,Reproductive Health,Postpartum checkup,80.5,%,Crude Prevalence,,73.1,86.3,Race/Ethnicity,American Indian or Alaska Native
2014,2014,NM,Reproductive Health,Postpartum checkup,84.7,%,Crude Prevalence,,82.6,86.7,Overall,Overall
2019,2019,VT,Reproductive Health,Postpartum checkup,94.8,%,Crude Prevalence,,92.7,96.3,Race/Ethnicity,"White, non-Hispanic"
2014,2014,NJ,Reproductive Health,Postpartum checkup,82.7,%,Crude Prevalence,,77.0,87.2,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,PA,Reproductive Health,Postpartum checkup,82.2,%,Crude Prevalence,,73.1,88.7,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,NJ,Reproductive Health,Postpartum checkup,93.7,%,Crude Prevalence,,90.9,95.7,Race/Ethnicity,"White, non-Hispanic"
2014,2014,OK,Reproductive Health,Postpartum checkup,91.8,%,Crude Prevalence,,88.6,94.2,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NY,Reproductive Health,Postpartum checkup,94.2,%,Crude Prevalence,,92.0,95.8,Race/Ethnicity,"White, non-Hispanic"
2016,2016,WI,Reproductive Health,Postpartum checkup,93.3,%,Crude Prevalence,,89.6,95.7,Race/Ethnicity,"White, non-Hispanic"
2015,2015,WY,Reproductive Health,Postpartum checkup,90.6,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",79.4,96.0,Race/Ethnicity,Hispanic
2018,2018,IL,Reproductive Health,Postpartum checkup,93.0,%,Crude Prevalence,,91.3,94.4,Overall,Overall
2015,2015,AK,Reproductive Health,Postpartum checkup,87.4,%,Crude Prevalence,,76.3,93.7,Race/Ethnicity,Hispanic
2018,2018,UT,Reproductive Health,Postpartum checkup,94.3,%,Crude Prevalence,,92.2,95.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,AK,Reproductive Health,Folic acid supplementation,19.0,%,Crude Prevalence,,15.4,23.1,Race/Ethnicity,American Indian or Alaska Native
2020,2020,CO,Reproductive Health,Postpartum checkup,88.5,%,Crude Prevalence,,85.9,90.6,Overall,Overall
2017,2017,ND,Reproductive Health,Postpartum checkup,79.9,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",57.1,92.3,Race/Ethnicity,Hispanic
2017,2017,VA,Reproductive Health,Postpartum checkup,89.6,%,Crude Prevalence,,86.2,92.3,Overall,Overall
2020,2020,US,Reproductive Health,Postpartum checkup,75.3,%,Crude Prevalence,US estimate/number is based on fewer than 50 states and the District of Columbia,70.3,79.7,Race/Ethnicity,American Indian or Alaska Native
2018,2018,NE,Reproductive Health,Postpartum checkup,88.1,%,Crude Prevalence,,84.6,90.9,Race/Ethnicity,Hispanic
2012,2012,OR,Reproductive Health,Postpartum checkup,84.5,%,Crude Prevalence,,58.9,95.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,RI,Reproductive Health,Postpartum checkup,84.9,%,Crude Prevalence,,72.6,92.3,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,MA,Reproductive Health,Postpartum checkup,90.3,%,Crude Prevalence,,88.2,92.1,Overall,Overall
2014,2014,ME,Reproductive Health,Postpartum checkup,91.5,%,Crude Prevalence,,88.9,93.4,Overall,Overall
2012,2012,WA,Reproductive Health,Postpartum checkup,91.7,%,Crude Prevalence,,87.7,94.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Reproductive Health,Postpartum checkup,95.7,%,Crude Prevalence,,87.3,98.7,Race/Ethnicity,Asian or Pacific Islander
2018,2018,MA,Reproductive Health,Postpartum checkup,93.3,%,Crude Prevalence,,91.4,94.8,Overall,Overall
2017,2017,AL,Reproductive Health,Postpartum checkup,88.7,%,Crude Prevalence,,86.3,90.8,Overall,Overall
2018,2018,WI,Reproductive Health,Postpartum checkup,90.9,%,Crude Prevalence,,88.2,93.1,Overall,Overall
2016,2016,RI,Reproductive Health,Postpartum checkup,92.8,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",79.7,97.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,NY,Reproductive Health,Postpartum checkup,89.3,%,Crude Prevalence,,84.4,92.8,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,NE,Reproductive Health,Postpartum checkup,94.4,%,Crude Prevalence,,91.9,96.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,GA,Reproductive Health,Postpartum checkup,94.2,%,Crude Prevalence,,89.7,96.8,Race/Ethnicity,"White, non-Hispanic"
2014,2014,AK,Reproductive Health,Postpartum checkup,86.3,%,Crude Prevalence,,83.8,88.5,Overall,Overall
2015,2015,CO,Reproductive Health,Postpartum checkup,95.6,%,Crude Prevalence,,93.6,97.0,Race/Ethnicity,"White, non-Hispanic"
2013,2013,MN,Reproductive Health,Postpartum checkup,94.0,%,Crude Prevalence,,91.9,95.5,Race/Ethnicity,"White, non-Hispanic"
2019,2019,MS,Reproductive Health,Postpartum checkup,91.5,%,Crude Prevalence,,88.4,93.8,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Reproductive Health,Postpartum checkup,90.4,%,Crude Prevalence,,85.7,93.7,Race/Ethnicity,Hispanic
2014,2014,VT,Reproductive Health,Postpartum checkup,89.9,%,Crude Prevalence,,87.8,91.7,Overall,Overall
2019,2019,CT,Reproductive Health,Postpartum checkup,95.2,%,Crude Prevalence,,93.7,96.3,Overall,Overall
2013,2013,DE,Reproductive Health,Postpartum checkup,90.3,%,Crude Prevalence,,87.5,92.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,IL,Reproductive Health,Postpartum checkup,95.9,%,Crude Prevalence,,86.5,98.8,Race/Ethnicity,Asian or Pacific Islander
2020,2020,FL,Reproductive Health,Postpartum checkup,91.7,%,Crude Prevalence,,87.6,94.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,VT,Reproductive Health,Postpartum checkup,89.5,%,Crude Prevalence,,87.3,91.3,Race/Ethnicity,"White, non-Hispanic"
2015,2015,MD,Reproductive Health,Postpartum checkup,90.4,%,Crude Prevalence,,88.3,92.1,Overall,Overall
2013,2013,MA,Reproductive Health,Postpartum checkup,95.0,%,Crude Prevalence,,92.0,96.9,Race/Ethnicity,Asian or Pacific Islander
2019,2019,DE,Reproductive Health,Postpartum checkup,90.9,%,Crude Prevalence,,87.8,93.3,Race/Ethnicity,"White, non-Hispanic"
2013,2013,HI,Reproductive Health,Postpartum checkup,87.3,%,Crude Prevalence,,84.0,90.0,Race/Ethnicity,Asian or Pacific Islander
2012,2012,MA,Reproductive Health,Postpartum checkup,93.9,%,Crude Prevalence,,92.1,95.3,Overall,Overall
2020,2020,PR,Reproductive Health,Postpartum checkup,81.0,%,Crude Prevalence,,77.7,83.9,Overall,Overall
2017,2017,ND,Reproductive Health,Postpartum checkup,87.1,%,Crude Prevalence,,83.6,90.0,Overall,Overall
2019,2019,MD,Reproductive Health,Postpartum checkup,89.4,%,Crude Prevalence,,83.8,93.2,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MI,Reproductive Health,Postpartum checkup,91.3,%,Crude Prevalence,,88.7,93.3,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CT,Reproductive Health,Postpartum checkup,86.4,%,Crude Prevalence,,82.9,89.3,Race/Ethnicity,Hispanic
2019,2019,PA,Reproductive Health,Postpartum checkup,91.5,%,Crude Prevalence,,88.1,93.9,Race/Ethnicity,"White, non-Hispanic"
2016,2016,VA,Reproductive Health,Postpartum checkup,84.6,%,Crude Prevalence,,73.8,91.5,Race/Ethnicity,Hispanic
2016,2016,TX,Reproductive Health,Postpartum checkup,84.3,%,Crude Prevalence,,75.9,90.2,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,DE,Reproductive Health,Postpartum checkup,91.4,%,Crude Prevalence,,88.2,93.9,Race/Ethnicity,"White, non-Hispanic"
2019,2019,KY,Reproductive Health,Postpartum checkup,90.2,%,Crude Prevalence,,85.5,93.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,MT,Reproductive Health,Postpartum checkup,93.1,%,Crude Prevalence,,91.2,94.7,Overall,Overall
2018,2018,RI,Reproductive Health,Postpartum checkup,90.2,%,Crude Prevalence,,78.7,95.8,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,DE,Reproductive Health,Postpartum checkup,89.4,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",74.2,96.1,Race/Ethnicity,Asian or Pacific Islander
2012,2012,CO,Reproductive Health,Folic acid supplementation,27.2,%,Crude Prevalence,,20.6,35.1,Race/Ethnicity,Hispanic
2019,2019,NJ,Reproductive Health,Postpartum checkup,84.4,%,Crude Prevalence,,78.1,89.2,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,AR,Reproductive Health,Folic acid supplementation,27.4,%,Crude Prevalence,,23.3,32.0,Overall,Overall
2014,2014,PA,Reproductive Health,Postpartum checkup,90.9,%,Crude Prevalence,,88.7,92.8,Overall,Overall
2019,2019,UT,Reproductive Health,Postpartum checkup,85.8,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",70.3,93.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,MN,Reproductive Health,Postpartum checkup,87.6,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",70.8,95.3,Race/Ethnicity,Asian or Pacific Islander
2012,2012,AR,Reproductive Health,Folic acid supplementation,31.2,%,Crude Prevalence,,16.8,50.4,Race/Ethnicity,Hispanic
2020,2020,AL,Reproductive Health,Postpartum checkup,92.3,%,Crude Prevalence,,88.9,94.7,Race/Ethnicity,"White, non-Hispanic"
2013,2013,RI,Reproductive Health,Postpartum checkup,89.5,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",73.2,96.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,OR,Reproductive Health,Postpartum checkup,82.5,%,Crude Prevalence,,76.5,87.2,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,AK,Reproductive Health,Folic acid supplementation,36.5,%,Crude Prevalence,,25.3,49.2,Race/Ethnicity,Asian or Pacific Islander
2018,2018,VA,Reproductive Health,Postpartum checkup,97.2,%,Crude Prevalence,,84.0,99.6,Race/Ethnicity,Asian or Pacific Islander
2018,2018,AK,Reproductive Health,Folic acid supplementation,21.0,%,Crude Prevalence,,12.4,33.4,Race/Ethnicity,Asian or Pacific Islander
2015,2015,TN,Reproductive Health,Postpartum checkup,90.9,%,Crude Prevalence,,84.7,94.8,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,OR,Reproductive Health,Postpartum checkup,83.9,%,Crude Prevalence,,77.4,88.8,Race/Ethnicity,American Indian or Alaska Native
2017,2017,CO,Reproductive Health,Postpartum checkup,91.7,%,Crude Prevalence,,89.7,93.3,Overall,Overall
2012,2012,UT,Reproductive Health,Postpartum checkup,78.2,%,Crude Prevalence,,73.4,82.4,Race/Ethnicity,Hispanic
2013,2013,CO,Reproductive Health,Folic acid supplementation,41.8,%,Crude Prevalence,,37.8,45.8,Race/Ethnicity,"White, non-Hispanic"
2016,2016,MI,Reproductive Health,Postpartum checkup,93.9,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",78.6,98.5,Race/Ethnicity,Asian or Pacific Islander
2019,2019,CO,Reproductive Health,Folic acid supplementation,26.4,%,Crude Prevalence,,20.2,33.5,Race/Ethnicity,Hispanic
2014,2014,IL,Reproductive Health,Postpartum checkup,95.5,%,Crude Prevalence,,93.6,96.8,Race/Ethnicity,"White, non-Hispanic"
2020,2020,VA,Reproductive Health,Postpartum checkup,89.4,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",71.8,96.5,Race/Ethnicity,Asian or Pacific Islander
2020,2020,VT,Reproductive Health,Postpartum checkup,90.5,%,Crude Prevalence,,88.1,92.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MI,Reproductive Health,Postpartum checkup,94.4,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",78.6,98.7,Race/Ethnicity,Asian or Pacific Islander
2012,2012,WI,Reproductive Health,Postpartum checkup,84.6,%,Crude Prevalence,,79.1,89.0,Race/Ethnicity,Hispanic
2020,2020,ND,Reproductive Health,Postpartum checkup,92.2,%,Crude Prevalence,,88.8,94.7,Race/Ethnicity,"White, non-Hispanic"
2019,2019,LA,Reproductive Health,Postpartum checkup,88.9,%,Crude Prevalence,,86.4,90.9,Overall,Overall
2014,2014,NH,Reproductive Health,Postpartum checkup,92.9,%,Crude Prevalence,,90.0,95.0,Overall,Overall
2016,2016,UT,Reproductive Health,Postpartum checkup,81.0,%,Crude Prevalence,,75.1,85.7,Race/Ethnicity,Hispanic
2013,2013,MI,Reproductive Health,Postpartum checkup,87.9,%,Crude Prevalence,,75.0,94.6,Race/Ethnicity,Hispanic
2014,2014,PA,Reproductive Health,Postpartum checkup,92.2,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",73.3,98.1,Race/Ethnicity,Asian or Pacific Islander
2016,2016,AK,Reproductive Health,Postpartum checkup,90.8,%,Crude Prevalence,,80.7,95.9,Race/Ethnicity,Hispanic
2012,2012,CO,Reproductive Health,Postpartum checkup,92.6,%,Crude Prevalence,,89.8,94.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Reproductive Health,Postpartum checkup,94.5,%,Crude Prevalence,,92.7,95.8,Overall,Overall
2014,2014,OK,Reproductive Health,Postpartum checkup,85.7,%,Crude Prevalence,,72.9,93.1,Race/Ethnicity,American Indian or Alaska Native
2017,2017,PA,Reproductive Health,Postpartum checkup,90.5,%,Crude Prevalence,,88.3,92.3,Overall,Overall
2015,2015,OK,Reproductive Health,Postpartum checkup,82.1,%,Crude Prevalence,,70.9,89.7,Race/Ethnicity,American Indian or Alaska Native
2020,2020,WA,Reproductive Health,Postpartum checkup,90.7,%,Crude Prevalence,,88.4,92.5,Overall,Overall
2012,2012,PA,Reproductive Health,Postpartum checkup,84.3,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",61.2,94.8,Race/Ethnicity,Asian or Pacific Islander
2013,2013,WA,Reproductive Health,Postpartum checkup,85.9,%,Crude Prevalence,,79.3,90.6,Race/Ethnicity,Hispanic
2015,2015,CO,Reproductive Health,Postpartum checkup,84.2,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",62.4,94.5,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,WI,Reproductive Health,Postpartum checkup,95.7,%,Crude Prevalence,,89.8,98.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,MA,Reproductive Health,Postpartum checkup,92.9,%,Crude Prevalence,,91.1,94.3,Overall,Overall
2014,2014,WY,Reproductive Health,Postpartum checkup,90.5,%,Crude Prevalence,,87.4,92.9,Overall,Overall
2013,2013,NY,Reproductive Health,Postpartum checkup,86.2,%,Crude Prevalence,,82.1,89.4,Race/Ethnicity,Hispanic
2016,2016,MD,Reproductive Health,Postpartum checkup,89.0,%,Crude Prevalence,,86.7,90.9,Overall,Overall
2019,2019,WI,Reproductive Health,Postpartum checkup,90.7,%,Crude Prevalence,,87.7,93.1,Overall,Overall
2019,2019,WI,Reproductive Health,Postpartum checkup,96.3,%,Crude Prevalence,,86.6,99.0,Race/Ethnicity,Asian or Pacific Islander
2014,2014,AL,Reproductive Health,Folic acid supplementation,30.9,%,Crude Prevalence,,27.3,34.7,Race/Ethnicity,"White, non-Hispanic"
2019,2019,MT,Reproductive Health,Postpartum checkup,85.5,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",72.6,93.0,Race/Ethnicity,Hispanic
2015,2015,WA,Reproductive Health,Postpartum checkup,94.6,%,Crude Prevalence,,88.6,97.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,AK,Reproductive Health,Folic acid supplementation,32.9,%,Crude Prevalence,,22.0,45.8,Race/Ethnicity,Asian or Pacific Islander
2019,2019,NH,Reproductive Health,Postpartum checkup,90.8,%,Crude Prevalence,,87.1,93.5,Overall,Overall
2018,2018,IL,Reproductive Health,Postpartum checkup,90.7,%,Crude Prevalence,,85.9,94.0,Race/Ethnicity,Hispanic
2017,2017,US,Reproductive Health,Postpartum checkup,85.0,%,Crude Prevalence,,83.6,86.3,Race/Ethnicity,Hispanic
2016,2016,TX,Reproductive Health,Postpartum checkup,83.9,%,Crude Prevalence,,80.6,86.7,Race/Ethnicity,Hispanic
2020,2020,SD,Reproductive Health,Postpartum checkup,79.2,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",65.7,88.4,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NJ,Reproductive Health,Postpartum checkup,88.5,%,Crude Prevalence,,82.4,92.8,Race/Ethnicity,Asian or Pacific Islander
2020,2020,IL,Reproductive Health,Postpartum checkup,85.8,%,Crude Prevalence,,80.0,90.1,Race/Ethnicity,Hispanic
2020,2020,US,Reproductive Health,Postpartum checkup,85.0,%,Crude Prevalence,US estimate/number is based on fewer than 50 states and the District of Columbia,83.7,86.3,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,KS,Reproductive Health,Postpartum checkup,92.5,%,Crude Prevalence,,90.0,94.5,Overall,Overall
2015,2015,MA,Reproductive Health,Postpartum checkup,98.5,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",90.3,99.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,TN,Reproductive Health,Postpartum checkup,89.3,%,Crude Prevalence,,85.3,92.3,Race/Ethnicity,"White, non-Hispanic"
2020,2020,MI,Reproductive Health,Postpartum checkup,88.6,%,Crude Prevalence,,85.6,91.1,Race/Ethnicity,"White, non-Hispanic"
2014,2014,US,Reproductive Health,Postpartum checkup,91.6,%,Crude Prevalence,,88.9,93.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,NJ,Reproductive Health,Postpartum checkup,79.7,%,Crude Prevalence,,73.3,85.0,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,AL,Reproductive Health,Postpartum checkup,88.9,%,Crude Prevalence,,83.6,92.7,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,GA,Reproductive Health,Postpartum checkup,90.0,%,Crude Prevalence,,85.0,93.4,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,AK,Reproductive Health,Folic acid supplementation,43.9,%,Crude Prevalence,,38.5,49.4,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MO,Reproductive Health,Postpartum checkup,86.3,%,Crude Prevalence,,77.4,92.0,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,KS,Reproductive Health,Postpartum checkup,89.6,%,Crude Prevalence,,87.2,91.6,Overall,Overall
2019,2019,TN,Reproductive Health,Postpartum checkup,89.2,%,Crude Prevalence,,83.9,92.8,Race/Ethnicity,"White, non-Hispanic"
2018,2018,MD,Reproductive Health,Postpartum checkup,90.4,%,Crude Prevalence,,87.8,92.4,Overall,Overall
2019,2019,IA,Reproductive Health,Postpartum checkup,86.9,%,Crude Prevalence,,82.4,90.5,Race/Ethnicity,Hispanic
2020,2020,NE,Reproductive Health,Postpartum checkup,85.8,%,Crude Prevalence,,81.6,89.1,Race/Ethnicity,Asian or Pacific Islander
2019,2019,CT,Reproductive Health,Postpartum checkup,92.7,%,Crude Prevalence,,89.6,94.8,Race/Ethnicity,Hispanic
2017,2017,WI,Reproductive Health,Postpartum checkup,88.8,%,Crude Prevalence,,78.2,94.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,VA,Reproductive Health,Postpartum checkup,87.3,%,Crude Prevalence,,78.2,92.9,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,AK,Reproductive Health,Postpartum checkup,93.0,%,Crude Prevalence,,89.6,95.4,Race/Ethnicity,"White, non-Hispanic"
2019,2019,KS,Reproductive Health,Postpartum checkup,84.5,%,Crude Prevalence,,74.6,91.0,Race/Ethnicity,Hispanic
