YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2016,2017,MD,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,82.3,%,Crude Prevalence,,77.4,86.4,Gender,Male
2019,2019,NE,Oral Health,Preventive dental care before pregnancy,29.1,%,Crude Prevalence,,24.9,33.6,Race/Ethnicity,Asian or Pacific Islander
2014,2014,CT,Oral Health,Preventive dental care before pregnancy,77.2,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",61.5,87.8,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,US,Oral Health,Preventive dental care before pregnancy,30.8,%,Crude Prevalence,US estimate/number is based on fewer than 50 states and the District of Columbia,25.5,36.6,Race/Ethnicity,American Indian or Alaska Native
2018,2018,US,Oral Health,Preventive dental care before pregnancy,51.0,%,Crude Prevalence,,50.0,51.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OR,Oral Health,Oral health services at Federally Qualified Health Centers,23.4,%,Crude Prevalence,,,,Overall,Overall
2012,2012,US,Oral Health,Oral health services at Federally Qualified Health Centers,20.5,%,Crude Prevalence,,,,Overall,Overall
2021,2021,NY,Oral Health,Oral health services at Federally Qualified Health Centers,19.8,%,Crude Prevalence,,,,Overall,Overall
2016,2017,SD,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,83.8,%,Crude Prevalence,,79.4,87.4,Gender,Male
2017,2017,DE,Oral Health,Oral health services at Federally Qualified Health Centers,18.3,%,Crude Prevalence,,,,Overall,Overall
2016,2017,CT,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,85.7,%,Crude Prevalence,,81.8,88.9,Gender,Female
2018,2018,MS,Oral Health,Preventive dental care before pregnancy,43.2,%,Crude Prevalence,,38.4,48.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,NY,Oral Health,Preventive dental care before pregnancy,44.2,%,Crude Prevalence,,41.5,46.9,Overall,Overall
2012,2012,WA,Oral Health,Preventive dental care before pregnancy,58.4,%,Crude Prevalence,,48.9,67.3,Race/Ethnicity,American Indian or Alaska Native
2017,2017,IL,Oral Health,Preventive dental care before pregnancy,35.8,%,Crude Prevalence,,28.7,43.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2017,NC,Oral Health,Dental visits among children and adolescents aged 1-17 years,84.2,%,Crude Prevalence,,78.5,88.7,Gender,Female
2014,2014,IN,Oral Health,Population served by community water systems that receive fluoridated drinking water,94.7,%,Percent,,,,Overall,Overall
2018,2018,CO,Oral Health,Oral health services at Federally Qualified Health Centers,23.8,%,Crude Prevalence,,,,Overall,Overall
2016,2017,PA,Oral Health,Dental visits among children and adolescents aged 1-17 years,88.4,%,Crude Prevalence,,84.7,91.3,Gender,Female
2018,2019,OH,Oral Health,Dental visits among children and adolescents aged 1-17 years,81.1,%,Crude Prevalence,,76.2,85.1,Gender,Male
2014,2014,IA,Oral Health,Oral health services at Federally Qualified Health Centers,33.1,%,Crude Prevalence,,,,Overall,Overall
2017,2018,AZ,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,81.4,%,Crude Prevalence,,76.4,85.5,Gender,Male
2018,2018,IL,Oral Health,Preventive dental care before pregnancy,27.2,%,Crude Prevalence,,21.6,33.6,Race/Ethnicity,Hispanic
2014,2014,AK,Oral Health,Preventive dental care before pregnancy,50.4,%,Crude Prevalence,,40.9,59.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,VA,Oral Health,Preventive dental care before pregnancy,42.9,%,Crude Prevalence,,38.0,47.9,Overall,Overall
2016,2016,LA,Oral Health,Preventive dental care before pregnancy,39.9,%,Crude Prevalence,,34.9,45.1,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MI,Oral Health,Preventive dental care before pregnancy,58.7,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",41.4,74.1,Race/Ethnicity,Asian or Pacific Islander
2014,2014,MN,Oral Health,Population served by community water systems that receive fluoridated drinking water,98.8,%,Percent,,,,Overall,Overall
2017,2018,WV,Oral Health,Dental visits among children and adolescents aged 1-17 years,79.6,%,Crude Prevalence,,73.5,84.6,Gender,Male
2013,2013,MI,Oral Health,Preventive dental care before pregnancy,52.7,%,Crude Prevalence,,37.9,67.1,Race/Ethnicity,Hispanic
2017,2017,AK,Oral Health,Preventive dental care before pregnancy,51.6,%,Crude Prevalence,,46.1,57.0,Race/Ethnicity,"White, non-Hispanic"
2017,2018,ND,Oral Health,Dental visits among children and adolescents aged 1-17 years,77.8,%,Crude Prevalence,,72.9,82.0,Gender,Female
2019,2019,NM,Oral Health,Preventive dental care before pregnancy,52.8,%,Crude Prevalence,,47.5,58.0,Race/Ethnicity,"White, non-Hispanic"
2018,2019,CA,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,83.5,%,Crude Prevalence,,78.5,87.6,Gender,Female
2017,2017,ND,Oral Health,Oral health services at Federally Qualified Health Centers,39.1,%,Crude Prevalence,,,,Overall,Overall
2012,2012,MT,Oral Health,Population served by community water systems that receive fluoridated drinking water,32.0,%,Percent,,,,Overall,Overall
2016,2017,NC,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,79.3,%,Crude Prevalence,,75.1,83.0,Overall,Overall
2015,2015,MA,Oral Health,Preventive dental care before pregnancy,70.3,%,Crude Prevalence,,67.2,73.2,Overall,Overall
2021,2021,IL,Oral Health,Oral health services at Federally Qualified Health Centers,10.1,%,Crude Prevalence,,,,Overall,Overall
2019,2019,WV,Oral Health,Oral health services at Federally Qualified Health Centers,9.9,%,Crude Prevalence,,,,Overall,Overall
2017,2018,KY,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,77.9,%,Crude Prevalence,,73.9,81.4,Overall,Overall
2020,2020,FL,Oral Health,Oral health services at Federally Qualified Health Centers,21.2,%,Crude Prevalence,,,,Overall,Overall
2017,2018,HI,Oral Health,Dental visits among children and adolescents aged 1-17 years,85.7,%,Crude Prevalence,,80.8,89.6,Gender,Male
2018,2018,MD,Oral Health,Preventive dental care before pregnancy,24.6,%,Crude Prevalence,,18.2,32.3,Race/Ethnicity,Hispanic
2015,2015,ID,Oral Health,Oral health services at Federally Qualified Health Centers,21.9,%,Crude Prevalence,,,,Overall,Overall
2018,2018,PR,Oral Health,Preventive dental care before pregnancy,46.3,%,Crude Prevalence,,42.3,50.4,Race/Ethnicity,Hispanic
2014,2014,NJ,Oral Health,Population served by community water systems that receive fluoridated drinking water,14.6,%,Percent,,,,Overall,Overall
2017,2018,VA,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,82.4,%,Crude Prevalence,,78.9,85.5,Overall,Overall
2018,2018,RI,Oral Health,Preventive dental care before pregnancy,28.9,%,Crude Prevalence,,23.3,35.2,Race/Ethnicity,Hispanic
2019,2019,PA,Oral Health,Preventive dental care before pregnancy,28.8,%,Crude Prevalence,,19.5,40.3,Race/Ethnicity,Hispanic
2012,2012,CO,Oral Health,Preventive dental care before pregnancy,44.0,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",25.8,64.0,Race/Ethnicity,Asian or Pacific Islander
2018,2019,MD,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,82.3,%,Crude Prevalence,,77.3,86.4,Gender,Female
2020,2020,MI,Oral Health,Oral health services at Federally Qualified Health Centers,25.9,%,Crude Prevalence,,,,Overall,Overall
2015,2015,UT,Oral Health,Oral health services at Federally Qualified Health Centers,14.5,%,Crude Prevalence,,,,Overall,Overall
2019,2019,MA,Oral Health,Preventive dental care before pregnancy,38.1,%,Crude Prevalence,,32.5,44.0,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,DE,Oral Health,Population served by community water systems that receive fluoridated drinking water,87.1,%,Percent,,,,Overall,Overall
2016,2016,WV,Oral Health,Preventive dental care before pregnancy,29.1,%,Crude Prevalence,,25.4,33.1,Overall,Overall
2013,2013,HI,Oral Health,Oral health services at Federally Qualified Health Centers,27.3,%,Crude Prevalence,,,,Overall,Overall
2018,2019,VA,Oral Health,Dental visits among children and adolescents aged 1-17 years,83.2,%,Crude Prevalence,,78.3,87.3,Gender,Female
2013,2013,MD,Oral Health,Preventive dental care before pregnancy,38.9,%,Crude Prevalence,,31.3,47.0,Race/Ethnicity,Hispanic
2016,2016,WA,Oral Health,Preventive dental care before pregnancy,33.8,%,Crude Prevalence,,27.7,40.5,Race/Ethnicity,Asian or Pacific Islander
2018,2019,SD,Oral Health,Dental visits among children and adolescents aged 1-17 years,83.1,%,Crude Prevalence,,79.8,86.0,Overall,Overall
2019,2020,AK,Oral Health,Dental visits among children and adolescents aged 1-17 years,79.8,%,Crude Prevalence,,74.7,84.0,Gender,Female
2014,2014,PA,Oral Health,Population served by community water systems that receive fluoridated drinking water,54.6,%,Percent,,,,Overall,Overall
2012,2012,MO,Oral Health,Preventive dental care before pregnancy,54.3,%,Crude Prevalence,,50.0,58.5,Race/Ethnicity,"White, non-Hispanic"
2017,2017,IA,Oral Health,Preventive dental care before pregnancy,49.9,%,Crude Prevalence,,45.3,54.4,Overall,Overall
2013,2013,TN,Oral Health,Oral health services at Federally Qualified Health Centers,9.7,%,Crude Prevalence,,,,Overall,Overall
2014,2014,PA,Oral Health,Oral health services at Federally Qualified Health Centers,23.7,%,Crude Prevalence,,,,Overall,Overall
2018,2018,SD,Oral Health,Preventive dental care before pregnancy,31.2,%,Crude Prevalence,,22.8,41.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2020,NY,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,77.2,%,Crude Prevalence,,73.5,80.4,Overall,Overall
2018,2019,IL,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,76.7,%,Crude Prevalence,,70.9,81.6,Gender,Female
2020,2020,LA,Oral Health,Preventive dental care before pregnancy,26.2,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",16.0,39.9,Race/Ethnicity,Hispanic
2013,2013,MA,Oral Health,Preventive dental care before pregnancy,60.1,%,Crude Prevalence,,54.6,65.4,Race/Ethnicity,Asian or Pacific Islander
2019,2020,MN,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,75.4,%,Crude Prevalence,,71.8,78.7,Overall,Overall
2013,2013,UT,Oral Health,Preventive dental care before pregnancy,73.7,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",52.5,87.6,Race/Ethnicity,Asian or Pacific Islander
2018,2019,ME,Oral Health,Dental visits among children and adolescents aged 1-17 years,77.4,%,Crude Prevalence,,71.8,82.2,Gender,Male
2018,2019,MS,Oral Health,Dental visits among children and adolescents aged 1-17 years,82.8,%,Crude Prevalence,,78.4,86.5,Gender,Female
2020,2020,NH,Oral Health,Preventive dental care before pregnancy,34.0,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",18.6,53.8,Race/Ethnicity,Hispanic
2018,2018,LA,Oral Health,Oral health services at Federally Qualified Health Centers,22.4,%,Crude Prevalence,,,,Overall,Overall
2018,2019,OK,Oral Health,Dental visits among children and adolescents aged 1-17 years,82.9,%,Crude Prevalence,,78.1,86.8,Gender,Female
2019,2020,US,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,77.5,%,Crude Prevalence,,76.8,78.2,Overall,Overall
2020,2020,MS,Oral Health,Oral health services at Federally Qualified Health Centers,12.4,%,Crude Prevalence,,,,Overall,Overall
2017,2018,TX,Oral Health,Dental visits among children and adolescents aged 1-17 years,79.7,%,Crude Prevalence,,74.1,84.3,Gender,Male
2018,2018,NH,Oral Health,Preventive dental care before pregnancy,55.8,%,Crude Prevalence,,51.1,60.5,Overall,Overall
2012,2012,WV,Oral Health,Preventive dental care before pregnancy,49.2,%,Crude Prevalence,,45.4,52.9,Overall,Overall
2019,2019,MD,Oral Health,Preventive dental care before pregnancy,62.5,%,Crude Prevalence,,57.0,67.8,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DC,Oral Health,Preventive dental care before pregnancy,69.9,%,Crude Prevalence,,61.9,76.9,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NE,Oral Health,Oral health services at Federally Qualified Health Centers,32.1,%,Crude Prevalence,,,,Overall,Overall
2019,2019,NH,Oral Health,Oral health services at Federally Qualified Health Centers,11.8,%,Crude Prevalence,,,,Overall,Overall
2017,2017,MT,Oral Health,Preventive dental care before pregnancy,41.2,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",28.2,55.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,SC,Oral Health,Oral health services at Federally Qualified Health Centers,7.4,%,Crude Prevalence,,,,Overall,Overall
2020,2020,ND,Oral Health,Preventive dental care before pregnancy,42.1,%,Crude Prevalence,,37.8,46.5,Overall,Overall
2018,2019,VT,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,84.6,%,Crude Prevalence,,79.7,88.6,Gender,Female
2017,2018,MO,Oral Health,Dental visits among children and adolescents aged 1-17 years,74.6,%,Crude Prevalence,,68.6,79.7,Gender,Male
2016,2016,NJ,Oral Health,Preventive dental care before pregnancy,27.6,%,Crude Prevalence,,21.8,34.4,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,PA,Oral Health,Preventive dental care before pregnancy,63.6,%,Crude Prevalence,,59.7,67.4,Race/Ethnicity,"White, non-Hispanic"
2013,2013,IA,Oral Health,Preventive dental care before pregnancy,68.6,%,Crude Prevalence,,64.5,72.5,Overall,Overall
2018,2018,AR,Oral Health,Population served by community water systems that receive fluoridated drinking water,85.4,%,Percent,,,,Overall,Overall
2013,2013,NY,Oral Health,Preventive dental care before pregnancy,50.4,%,Crude Prevalence,,43.4,57.4,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,AK,Oral Health,Preventive dental care before pregnancy,47.7,%,Crude Prevalence,,33.8,61.9,Race/Ethnicity,Hispanic
2014,2014,MO,Oral Health,Population served by community water systems that receive fluoridated drinking water,76.8,%,Percent,,,,Overall,Overall
2017,2018,MS,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,77.8,%,Crude Prevalence,,74.2,81.0,Overall,Overall
2016,2017,MO,Oral Health,Dental visits among children and adolescents aged 1-17 years,74.0,%,Crude Prevalence,,70.0,77.7,Overall,Overall
2018,2018,NE,Oral Health,Preventive dental care before pregnancy,21.3,%,Crude Prevalence,,17.4,25.8,Race/Ethnicity,Hispanic
2019,2019,DC,Oral Health,Preventive dental care before pregnancy,51.8,%,Crude Prevalence,,46.9,56.7,Overall,Overall
2015,2015,WY,Oral Health,Preventive dental care before pregnancy,58.8,%,Crude Prevalence,,53.8,63.5,Overall,Overall
2017,2018,OK,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,74.7,%,Crude Prevalence,,70.8,78.3,Overall,Overall
2015,2015,WA,Oral Health,Preventive dental care before pregnancy,62.8,%,Crude Prevalence,,48.4,75.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2018,AL,Oral Health,Dental visits among children and adolescents aged 1-17 years,82.3,%,Crude Prevalence,,77.1,86.6,Gender,Male
2018,2018,CT,Oral Health,Preventive dental care before pregnancy,50.3,%,Crude Prevalence,,46.9,53.6,Overall,Overall
2014,2014,TN,Oral Health,Preventive dental care before pregnancy,34.8,%,Crude Prevalence,,25.3,45.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2017,PA,Oral Health,Dental visits among children and adolescents aged 1-17 years,82.8,%,Crude Prevalence,,79.3,85.8,Overall,Overall
2020,2020,MT,Oral Health,Oral health services at Federally Qualified Health Centers,23.4,%,Crude Prevalence,,,,Overall,Overall
2018,2018,MN,Oral Health,Preventive dental care before pregnancy,25.0,%,Crude Prevalence,,17.4,34.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,MD,Oral Health,Preventive dental care before pregnancy,55.0,%,Crude Prevalence,,43.5,66.0,Race/Ethnicity,Asian or Pacific Islander
2017,2018,AL,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,79.9,%,Crude Prevalence,,74.4,84.4,Gender,Male
2020,2020,DE,Oral Health,Preventive dental care before pregnancy,28.9,%,Crude Prevalence,,22.7,36.1,Race/Ethnicity,"Black, non-Hispanic"
2017,2018,IA,Oral Health,Dental visits among children and adolescents aged 1-17 years,89.4,%,Crude Prevalence,,84.9,92.6,Gender,Female
2018,2018,MN,Oral Health,Preventive dental care before pregnancy,21.2,%,Crude Prevalence,,11.1,36.7,Race/Ethnicity,Hispanic
2016,2016,NE,Oral Health,Preventive dental care before pregnancy,26.0,%,Crude Prevalence,,19.9,33.2,Race/Ethnicity,"Black, non-Hispanic"
2019,2020,IN,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,74.5,%,Crude Prevalence,,69.5,78.9,Gender,Male
2014,2014,WY,Oral Health,Oral health services at Federally Qualified Health Centers,13.6,%,Crude Prevalence,,,,Overall,Overall
2019,2019,SD,Oral Health,Preventive dental care before pregnancy,19.4,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",10.8,32.4,Race/Ethnicity,Asian or Pacific Islander
2017,2018,OH,Oral Health,Dental visits among children and adolescents aged 1-17 years,80.7,%,Crude Prevalence,,74.9,85.5,Gender,Male
2012,2012,NY,Oral Health,Population served by community water systems that receive fluoridated drinking water,71.8,%,Percent,,,,Overall,Overall
2020,2020,CO,Oral Health,Preventive dental care before pregnancy,28.2,%,Crude Prevalence,,22.4,34.8,Race/Ethnicity,Hispanic
2017,2018,UT,Oral Health,Dental visits among children and adolescents aged 1-17 years,79.3,%,Crude Prevalence,,73.9,83.8,Gender,Male
2015,2015,ME,Oral Health,Preventive dental care before pregnancy,56.5,%,Crude Prevalence,,52.3,60.6,Race/Ethnicity,"White, non-Hispanic"
2019,2020,LA,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,75.0,%,Crude Prevalence,,69.9,79.4,Gender,Female
2016,2016,NY,Oral Health,Oral health services at Federally Qualified Health Centers,22.9,%,Crude Prevalence,,,,Overall,Overall
2016,2016,ND,Oral Health,Population served by community water systems that receive fluoridated drinking water,95.8,%,Percent,,,,Overall,Overall
2016,2016,NY,Oral Health,Population served by community water systems that receive fluoridated drinking water,71.7,%,Percent,,,,Overall,Overall
2020,2020,NE,Oral Health,Preventive dental care before pregnancy,28.2,%,Crude Prevalence,,24.1,32.8,Race/Ethnicity,Asian or Pacific Islander
2019,2020,IN,Oral Health,Dental visits among children and adolescents aged 1-17 years,81.4,%,Crude Prevalence,,76.9,85.1,Gender,Female
2019,2020,NV,Oral Health,Dental visits among children and adolescents aged 1-17 years,76.0,%,Crude Prevalence,,70.6,80.8,Gender,Male
2015,2015,CO,Oral Health,Preventive dental care before pregnancy,40.6,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",20.8,64.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,WI,Oral Health,Preventive dental care before pregnancy,69.3,%,Crude Prevalence,,63.9,74.2,Race/Ethnicity,"White, non-Hispanic"
2018,2019,WI,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,76.8,%,Crude Prevalence,,70.7,82.0,Gender,Female
2017,2017,CO,Oral Health,Preventive dental care before pregnancy,26.5,%,Crude Prevalence,,21.2,32.5,Race/Ethnicity,Hispanic
2016,2016,MD,Oral Health,Preventive dental care before pregnancy,18.2,%,Crude Prevalence,,13.1,24.8,Race/Ethnicity,Hispanic
2016,2017,NY,Oral Health,Dental visits among children and adolescents aged 1-17 years,86.3,%,Crude Prevalence,,82.2,89.5,Gender,Male
2013,2013,KY,Oral Health,Oral health services at Federally Qualified Health Centers,15.3,%,Crude Prevalence,,,,Overall,Overall
2012,2012,US,Oral Health,Preventive dental care before pregnancy,57.2,%,Crude Prevalence,,56.4,58.0,Overall,Overall
2017,2018,FL,Oral Health,Dental visits among children and adolescents aged 1-17 years,80.5,%,Crude Prevalence,,75.2,84.9,Gender,Male
2016,2016,HI,Oral Health,Preventive dental care before pregnancy,51.6,%,Crude Prevalence,,42.2,60.8,Race/Ethnicity,"White, non-Hispanic"
2014,2014,WI,Oral Health,Preventive dental care before pregnancy,42.4,%,Crude Prevalence,,35.8,49.3,Race/Ethnicity,Hispanic
2015,2015,MO,Oral Health,Oral health services at Federally Qualified Health Centers,37.2,%,Crude Prevalence,,,,Overall,Overall
2014,2014,NJ,Oral Health,Oral health services at Federally Qualified Health Centers,29.1,%,Crude Prevalence,,,,Overall,Overall
2021,2021,CA,Oral Health,Oral health services at Federally Qualified Health Centers,18.8,%,Crude Prevalence,,,,Overall,Overall
2018,2019,AZ,Oral Health,Dental visits among children and adolescents aged 1-17 years,81.2,%,Crude Prevalence,,76.0,85.4,Gender,Female
2017,2017,SD,Oral Health,Preventive dental care before pregnancy,42.7,%,Crude Prevalence,,39.4,46.0,Overall,Overall
2013,2013,OR,Oral Health,Preventive dental care before pregnancy,46.4,%,Crude Prevalence,,41.7,51.2,Race/Ethnicity,Hispanic
2016,2016,NH,Oral Health,Preventive dental care before pregnancy,54.2,%,Crude Prevalence,,49.3,59.1,Overall,Overall
2019,2019,DE,Oral Health,Preventive dental care before pregnancy,51.5,%,Crude Prevalence,,46.9,56.2,Race/Ethnicity,"White, non-Hispanic"
2019,2020,NV,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,71.7,%,Crude Prevalence,,67.6,75.5,Overall,Overall
2018,2019,WA,Oral Health,Dental visits among children and adolescents aged 1-17 years,88.3,%,Crude Prevalence,,85.2,90.9,Overall,Overall
2017,2017,VA,Oral Health,Preventive dental care before pregnancy,29.5,%,Crude Prevalence,,19.7,41.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2017,RI,Oral Health,Dental visits among children and adolescents aged 1-17 years,85.1,%,Crude Prevalence,,81.8,87.9,Overall,Overall
2017,2017,MI,Oral Health,Preventive dental care before pregnancy,49.6,%,Crude Prevalence,,46.6,52.6,Overall,Overall
2016,2016,US,Oral Health,Preventive dental care before pregnancy,40.4,%,Crude Prevalence,,39.6,41.2,Overall,Overall
2020,2020,NY,Oral Health,Preventive dental care before pregnancy,31.0,%,Crude Prevalence,,24.2,38.7,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,KS,Oral Health,Population served by community water systems that receive fluoridated drinking water,63.6,%,Percent,,,,Overall,Overall
2016,2017,WV,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,86.0,%,Crude Prevalence,,81.4,89.6,Gender,Female
2016,2016,MI,Oral Health,Preventive dental care before pregnancy,42.1,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",27.3,58.5,Race/Ethnicity,Asian or Pacific Islander
2018,2018,AL,Oral Health,Preventive dental care before pregnancy,34.8,%,Crude Prevalence,,31.8,38.0,Overall,Overall
2020,2020,CT,Oral Health,Preventive dental care before pregnancy,65.0,%,Crude Prevalence,,59.2,70.4,Race/Ethnicity,"White, non-Hispanic"
2016,2016,CT,Oral Health,Preventive dental care before pregnancy,56.8,%,Crude Prevalence,,53.6,60.0,Overall,Overall
2015,2015,MD,Oral Health,Oral health services at Federally Qualified Health Centers,14.3,%,Crude Prevalence,,,,Overall,Overall
2016,2017,OK,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,73.7,%,Crude Prevalence,,69.8,77.3,Overall,Overall
2020,2020,MA,Oral Health,Preventive dental care before pregnancy,40.1,%,Crude Prevalence,,35.1,45.4,Race/Ethnicity,Hispanic
2016,2016,MA,Oral Health,Population served by community water systems that receive fluoridated drinking water,57.9,%,Percent,,,,Overall,Overall
2017,2017,SD,Oral Health,Oral health services at Federally Qualified Health Centers,19.9,%,Crude Prevalence,,,,Overall,Overall
2014,2014,NE,Oral Health,Preventive dental care before pregnancy,42.5,%,Crude Prevalence,,37.1,48.0,Race/Ethnicity,Asian or Pacific Islander
2015,2015,TX,Oral Health,Preventive dental care before pregnancy,42.9,%,Crude Prevalence,,37.9,47.9,Race/Ethnicity,"Black, non-Hispanic"
2017,2018,MT,Oral Health,Dental visits among children and adolescents aged 1-17 years,84.3,%,Crude Prevalence,,80.6,87.3,Overall,Overall
2013,2013,WA,Oral Health,Preventive dental care before pregnancy,49.4,%,Crude Prevalence,,40.4,58.3,Race/Ethnicity,American Indian or Alaska Native
2018,2019,GA,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,77.6,%,Crude Prevalence,,72.6,82.0,Gender,Male
2019,2020,NE,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,82.3,%,Crude Prevalence,,77.9,86.0,Gender,Male
2018,2019,KY,Oral Health,Dental visits among children and adolescents aged 1-17 years,84.4,%,Crude Prevalence,,79.7,88.2,Gender,Female
2016,2016,OK,Oral Health,Preventive dental care before pregnancy,33.1,%,Crude Prevalence,,29.9,36.4,Overall,Overall
2013,2013,MN,Oral Health,Preventive dental care before pregnancy,35.9,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",24.1,49.8,Race/Ethnicity,Asian or Pacific Islander
2014,2014,NJ,Oral Health,Preventive dental care before pregnancy,49.2,%,Crude Prevalence,,42.6,55.9,Race/Ethnicity,Asian or Pacific Islander
2017,2018,CT,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,88.5,%,Crude Prevalence,,84.0,91.9,Gender,Male
2017,2017,NM,Oral Health,Preventive dental care before pregnancy,33.7,%,Crude Prevalence,,25.7,42.7,Race/Ethnicity,American Indian or Alaska Native
2020,2020,MT,Oral Health,Preventive dental care before pregnancy,46.9,%,Crude Prevalence,,42.2,51.8,Race/Ethnicity,"White, non-Hispanic"
2018,2019,MD,Oral Health,Dental visits among children and adolescents aged 1-17 years,83.6,%,Crude Prevalence,,80.1,86.6,Overall,Overall
2016,2016,AR,Oral Health,Oral health services at Federally Qualified Health Centers,12.2,%,Crude Prevalence,,,,Overall,Overall
2013,2013,WI,Oral Health,Preventive dental care before pregnancy,63.0,%,Crude Prevalence,,59.1,66.7,Overall,Overall
2019,2020,UT,Oral Health,Dental visits among children and adolescents aged 1-17 years,85.9,%,Crude Prevalence,,83.2,88.2,Overall,Overall
2014,2014,VA,Oral Health,Population served by community water systems that receive fluoridated drinking water,95.9,%,Percent,,,,Overall,Overall
2015,2015,RI,Oral Health,Oral health services at Federally Qualified Health Centers,34.6,%,Crude Prevalence,,,,Overall,Overall
2016,2017,WY,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,84.9,%,Crude Prevalence,,81.1,88.0,Gender,Male
2020,2020,MN,Oral Health,Preventive dental care before pregnancy,56.0,%,Crude Prevalence,,49.4,62.4,Race/Ethnicity,"White, non-Hispanic"
2019,2020,HI,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,85.6,%,Crude Prevalence,,82.7,88.2,Overall,Overall
2019,2020,KS,Oral Health,Dental visits among children and adolescents aged 1-17 years,81.2,%,Crude Prevalence,,76.2,85.3,Gender,Male
2017,2018,KS,Oral Health,Dental visits among children and adolescents aged 1-17 years,81.4,%,Crude Prevalence,,76.4,85.5,Gender,Male
2019,2019,AR,Oral Health,Preventive dental care before pregnancy,24.8,%,Crude Prevalence,,14.6,38.8,Race/Ethnicity,Hispanic
2016,2016,LA,Oral Health,Preventive dental care before pregnancy,10.6,%,Crude Prevalence,"Less than 60 respondents, interpret with caution",4.5,23.1,Race/Ethnicity,Hispanic
2012,2012,AR,Oral Health,Preventive dental care before pregnancy,45.1,%,Crude Prevalence,,38.5,51.8,Race/Ethnicity,"White, non-Hispanic"
2018,2019,AZ,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,78.6,%,Crude Prevalence,,75.0,81.8,Overall,Overall
2019,2020,IA,Oral Health,Preventive dental visits among children and adolescents aged 1-17 years,83.3,%,Crude Prevalence,,78.7,87.1,Gender,Female
2014,2014,IA,Oral Health,Population served by community water systems that receive fluoridated drinking water,92.7,%,Percent,,,,Overall,Overall
