YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.3,%,Crude Prevalence,,31.5,39.4,Race/Ethnicity,Hispanic
2018,2018,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.6,%,Crude Prevalence,,35.4,37.8,Overall,Overall
2018,2018,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.9,%,Age-adjusted Prevalence,,25.8,41.0,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.6,%,Age-adjusted Prevalence,,44.3,47.0,Overall,Overall
2012,2012,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.1,%,Age-adjusted Prevalence,,26.2,40.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.2,%,Crude Prevalence,,35.6,51.2,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.7,%,Age-adjusted Prevalence,,38.9,42.4,Gender,Male
2020,2020,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.9,%,Crude Prevalence,,26.3,42.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.3,%,Crude Prevalence,,35.4,39.1,Gender,Male
2012,2012,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.0,%,Crude Prevalence,,38.8,41.1,Overall,Overall
2011,2011,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.3,%,Age-adjusted Prevalence,,33.7,38.9,Gender,Male
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.2,%,Crude Prevalence,,26.9,38.1,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.9,%,Crude Prevalence,,39.4,54.5,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.4,%,Age-adjusted Prevalence,,43.0,45.8,Overall,Overall
2015,2015,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.8,%,Crude Prevalence,,30.2,46.0,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.8,%,Crude Prevalence,,43.6,48.0,Gender,Male
2019,2019,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.2,%,Crude Prevalence,,40.1,50.4,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.2,%,Crude Prevalence,,37.6,40.8,Gender,Male
2015,2015,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.9,%,Crude Prevalence,,34.9,45.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.8,%,Crude Prevalence,,26.0,49.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.6,%,Crude Prevalence,,37.7,53.9,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.4,%,Crude Prevalence,,34.9,50.3,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.0,%,Age-adjusted Prevalence,,42.9,45.1,Overall,Overall
2017,2017,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Age-adjusted Prevalence,,42.3,44.9,Overall,Overall
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.7,%,Age-adjusted Prevalence,,43.9,47.6,Race/Ethnicity,"White, non-Hispanic"
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.1,%,Age-adjusted Prevalence,,31.9,36.5,Gender,Male
2011,2011,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.3,%,Age-adjusted Prevalence,,39.0,41.5,Overall,Overall
2021,2021,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.0,%,Crude Prevalence,,35.9,50.4,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.0,%,Crude Prevalence,,35.0,49.2,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.3,%,Age-adjusted Prevalence,,39.1,43.5,Gender,Male
2018,2018,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.3,%,Crude Prevalence,,31.6,35.0,Gender,Male
2012,2012,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.2,%,Crude Prevalence,,37.8,40.6,Overall,Overall
2020,2020,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.4,%,Age-adjusted Prevalence,,42.7,46.0,Gender,Male
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.8,%,Age-adjusted Prevalence,,25.8,40.6,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.5,%,Crude Prevalence,,43.3,45.6,Overall,Overall
2014,2014,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.8,%,Crude Prevalence,,19.4,47.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2012,2012,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.9,%,Age-adjusted Prevalence,,34.0,48.1,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.9,%,Crude Prevalence,,41.4,44.5,Overall,Overall
2011,2011,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.9,%,Age-adjusted Prevalence,,34.6,49.6,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.5,%,Crude Prevalence,,31.6,48.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.6,%,Age-adjusted Prevalence,,38.6,42.7,Gender,Male
2014,2014,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.1,%,Age-adjusted Prevalence,,33.5,47.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.8,%,Crude Prevalence,,41.7,43.9,Overall,Overall
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.4,%,Age-adjusted Prevalence,,35.5,49.6,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.8,%,Crude Prevalence,,41.5,44.1,Overall,Overall
2017,2017,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.8,%,Age-adjusted Prevalence,,25.1,41.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.2,%,Age-adjusted Prevalence,,38.1,48.5,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.9,%,Crude Prevalence,,39.6,42.2,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.3,%,Age-adjusted Prevalence,,41.2,53.4,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.6,%,Crude Prevalence,,25.8,44.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.8,%,Crude Prevalence,,38.0,41.6,Gender,Male
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,25.4,%,Age-adjusted Prevalence,,17.0,36.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.9,%,Crude Prevalence,,39.7,44.1,Gender,Female
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.0,%,Crude Prevalence,,32.1,42.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.5,%,Crude Prevalence,,47.7,51.4,Gender,Female
2013,2013,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.2,%,Crude Prevalence,,45.0,47.5,Race/Ethnicity,"White, non-Hispanic"
2019,2019,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.2,%,Age-adjusted Prevalence,,33.5,43.1,Race/Ethnicity,Hispanic
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.8,%,Crude Prevalence,,47.3,50.3,Race/Ethnicity,"White, non-Hispanic"
2011,2011,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.2,%,Age-adjusted Prevalence,,27.1,55.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,26.5,%,Age-adjusted Prevalence,,18.3,36.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.0,%,Age-adjusted Prevalence,,33.8,42.3,Race/Ethnicity,Hispanic
2016,2016,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.1,%,Crude Prevalence,,33.1,51.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.7,%,Crude Prevalence,,46.8,50.6,Gender,Female
2015,2015,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.7,%,Crude Prevalence,,37.7,41.7,Gender,Male
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.7,%,Crude Prevalence,,42.4,47.0,Gender,Female
2012,2012,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.0,%,Crude Prevalence,,24.6,40.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.3,%,Age-adjusted Prevalence,,31.8,47.3,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.1,%,Age-adjusted Prevalence,,31.8,34.5,Overall,Overall
2014,2014,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.5,%,Age-adjusted Prevalence,,42.2,46.9,Gender,Female
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.8,%,Crude Prevalence,,44.4,47.3,Overall,Overall
2011,2011,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.1,%,Crude Prevalence,,27.5,39.3,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.0,%,Age-adjusted Prevalence,,38.0,42.1,Gender,Female
2014,2014,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.0,%,Crude Prevalence,,30.5,41.9,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.5,%,Age-adjusted Prevalence,,33.6,37.5,Gender,Female
2018,2018,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.1,%,Crude Prevalence,,30.3,34.0,Gender,Male
2013,2013,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.4,%,Age-adjusted Prevalence,,30.7,48.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,52.1,%,Age-adjusted Prevalence,,49.8,54.4,Gender,Female
2015,2015,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.7,%,Age-adjusted Prevalence,,34.6,44.9,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Crude Prevalence,,35.3,49.6,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,32.9,%,Age-adjusted Prevalence,,25.3,41.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.2,%,Age-adjusted Prevalence,,34.9,37.4,Overall,Overall
2015,2015,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.1,%,Crude Prevalence,,44.5,47.7,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.5,%,Age-adjusted Prevalence,,36.4,50.7,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.3,%,Crude Prevalence,,38.6,41.9,Overall,Overall
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.5,%,Crude Prevalence,,33.1,37.9,Gender,Male
2014,2014,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.2,%,Age-adjusted Prevalence,,43.1,45.3,Overall,Overall
2019,2019,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.3,%,Age-adjusted Prevalence,,39.1,49.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.1,%,Age-adjusted Prevalence,,35.9,40.4,Gender,Male
2018,2018,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,25.9,%,Crude Prevalence,,22.1,30.1,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.7,%,Crude Prevalence,,48.2,51.2,Overall,Overall
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.0,%,Age-adjusted Prevalence,,36.0,40.0,Gender,Male
2017,2017,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.8,%,Crude Prevalence,,43.3,46.2,Race/Ethnicity,"White, non-Hispanic"
2012,2012,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,25.8,%,Crude Prevalence,,21.7,30.3,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.8,%,Age-adjusted Prevalence,,32.7,36.9,Gender,Male
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.9,%,Crude Prevalence,,39.2,42.7,Gender,Male
2014,2014,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.3,%,Age-adjusted Prevalence,,39.6,42.9,Overall,Overall
2012,2012,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.4,%,Crude Prevalence,,42.8,46.0,Gender,Female
2018,2018,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.6,%,Crude Prevalence,,35.9,39.4,Gender,Female
2013,2013,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.7,%,Age-adjusted Prevalence,,26.5,37.4,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.1,%,Age-adjusted Prevalence,,38.9,41.2,Overall,Overall
2019,2019,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,45.3,%,Age-adjusted Prevalence,,37.1,53.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.7,%,Age-adjusted Prevalence,,26.1,42.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,54.3,%,Crude Prevalence,,52.6,56.0,Gender,Female
2016,2016,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Age-adjusted Prevalence,,41.1,43.4,Overall,Overall
2018,2018,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.9,%,Crude Prevalence,,38.1,41.7,Gender,Female
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.4,%,Age-adjusted Prevalence,,39.9,42.8,Overall,Overall
2016,2016,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.7,%,Age-adjusted Prevalence,,42.6,46.8,Gender,Female
2011,2011,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.4,%,Crude Prevalence,,37.7,41.0,Overall,Overall
2016,2016,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.3,%,Crude Prevalence,,45.7,48.8,Gender,Female
2015,2015,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.3,%,Crude Prevalence,,40.3,44.3,Gender,Male
2019,2019,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.5,%,Age-adjusted Prevalence,,37.8,59.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.1,%,Crude Prevalence,,44.7,47.5,Overall,Overall
2011,2011,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.2,%,Age-adjusted Prevalence,,33.5,49.3,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.0,%,Age-adjusted Prevalence,,31.9,52.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.7,%,Crude Prevalence,,47.1,50.3,Gender,Female
2017,2017,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,42.7,%,Crude Prevalence,,40.6,44.8,Gender,Male
2013,2013,CO,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.3,%,Age-adjusted Prevalence,,37.7,51.2,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,37.4,%,Age-adjusted Prevalence,,36.0,38.9,Overall,Overall
2021,2021,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.4,%,Crude Prevalence,,31.4,39.5,Race/Ethnicity,Hispanic
2019,2019,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.4,%,Age-adjusted Prevalence,,44.7,52.1,Gender,Male
2011,2011,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.1,%,Age-adjusted Prevalence,,35.4,40.8,Gender,Female
2015,2015,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.7,%,Age-adjusted Prevalence,,32.4,41.2,Gender,Male
2012,2012,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,31.8,%,Crude Prevalence,,28.6,35.1,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.4,%,Crude Prevalence,,47.0,51.9,Gender,Male
2021,2021,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,68.2,%,Age-adjusted Prevalence,,64.6,71.6,Race/Ethnicity,"White, non-Hispanic"
2017,2017,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.1,%,Age-adjusted Prevalence,,30.9,47.9,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,49.6,%,Age-adjusted Prevalence,,46.3,53.0,Race/Ethnicity,"White, non-Hispanic"
2019,2019,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.9,%,Age-adjusted Prevalence,,37.6,60.3,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.4,%,Age-adjusted Prevalence,,42.2,50.6,Gender,Female
2012,2012,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,23.6,%,Crude Prevalence,,16.5,32.7,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.0,%,Crude Prevalence,,26.7,31.3,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.0,%,Crude Prevalence,,38.1,50.2,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.3,%,Crude Prevalence,,31.5,37.1,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.3,%,Age-adjusted Prevalence,,39.0,57.6,Race/Ethnicity,Hispanic
2021,2021,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,47.7,%,Crude Prevalence,,34.9,60.8,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,39.8,%,Age-adjusted Prevalence,,36.8,42.9,Gender,Male
2014,2014,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,33.4,%,Crude Prevalence,,29.9,37.2,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.7,%,Age-adjusted Prevalence,,37.9,43.7,Gender,Female
2011,2011,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,41.1,%,Age-adjusted Prevalence,,32.8,49.9,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,62.1,%,Age-adjusted Prevalence,,58.0,66.0,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.7,%,Crude Prevalence,,31.2,38.3,Gender,Male
2015,2015,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.1,%,Age-adjusted Prevalence,,46.7,55.5,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,56.0,%,Age-adjusted Prevalence,,53.4,58.5,Gender,Female
2018,2018,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,29.5,%,Crude Prevalence,,22.5,37.7,Race/Ethnicity,"Other, non-Hispanic"
2020,2020,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,46.6,%,Crude Prevalence,,38.3,55.1,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,44.6,%,Age-adjusted Prevalence,,41.8,47.4,Gender,Female
2018,2018,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,30.9,%,Age-adjusted Prevalence,,24.1,38.7,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.9,%,Age-adjusted Prevalence,,33.8,40.2,Gender,Male
2021,2021,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,54.3,%,Crude Prevalence,,50.9,57.6,Gender,Female
2020,2020,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,38.9,%,Age-adjusted Prevalence,,28.3,50.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.0,%,Age-adjusted Prevalence,,37.9,58.3,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,48.9,%,Age-adjusted Prevalence,,45.5,52.4,Gender,Female
2016,2016,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,34.0,%,Crude Prevalence,,26.0,43.0,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.5,%,Age-adjusted Prevalence,,28.9,44.9,Race/Ethnicity,"Other, non-Hispanic"
2011,2011,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,50.1,%,Age-adjusted Prevalence,,46.9,53.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,27.7,%,Crude Prevalence,,16.5,42.5,Race/Ethnicity,"Multiracial, non-Hispanic"
2017,2017,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,52.4,%,Age-adjusted Prevalence,,48.8,56.0,Race/Ethnicity,"White, non-Hispanic"
2014,2014,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.8,%,Crude Prevalence,,28.7,54.1,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,35.6,%,Age-adjusted Prevalence,,26.3,46.3,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.3,%,Crude Prevalence,,36.3,44.4,Race/Ethnicity,"Black, non-Hispanic"
2020,2020,CT,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,51.6,%,Age-adjusted Prevalence,,49.8,53.4,Overall,Overall
2014,2014,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,43.6,%,Age-adjusted Prevalence,,39.8,47.6,Gender,Male
2015,2015,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,40.0,%,Crude Prevalence,,27.1,54.4,Race/Ethnicity,Hispanic
2016,2016,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,36.3,%,Age-adjusted Prevalence,,33.5,39.3,Gender,Male
2016,2016,DC,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,28.2,%,Age-adjusted Prevalence,,25.9,30.6,Race/Ethnicity,"Black, non-Hispanic"
